"","Assay","OlinkID","UniProt","Panel","estimate","Healthy Control","Sporadic","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Adjusted_pval","Threshold","Comparison","EVENT_ID","RBD +/- Hyposomia"
"1377","HSD11B1","OID20575","P28845","Inflammation",-0.0374562189054726,0.242733333333333,0.280189552238806,-0.58658680357243,0.558288413712103,163.874376667579,-0.163539895316562,0.0886274575056165,"Welch Two Sample t-test","two.sided",0.752564601633898,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1378","CLEC4A","OID20573","Q9UMR7","Inflammation",0.0401403622911086,0.234729914529915,0.194589552238806,0.5718034063187,0.568322871084817,147.953934494881,-0.0985829743031094,0.178863698885327,"Welch Two Sample t-test","two.sided",0.763294950946031,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1379","PRDX5","OID20644","P30044","Inflammation",-0.147197303921569,1.40862916666667,1.55582647058824,-0.531430612747805,0.596054163472996,126.254634454912,-0.695328017870834,0.400933410027696,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1380","CD22","OID20637","P20273","Inflammation",-0.0481191666666667,0.288830833333333,0.33695,-0.525942211876323,0.600117162990148,97.9473732570849,-0.229682006261206,0.133443672927873,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1381","CLEC4G","OID20590","Q6UXB4","Inflammation",-0.0310684526087511,0.543895726495726,0.574964179104478,-0.524812016106855,0.600568966960372,135.897254955461,-0.148139267211303,0.086002361993801,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1382","IL5RA","OID20601","Q01344","Inflammation",-0.0494797805842582,0.449182905982906,0.498662686567164,-0.515806127917786,0.606853446393373,131.886722125928,-0.239234552893615,0.140274991725099,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1383","CCL25","OID20674","O15444","Inflammation",0.0465320588235294,0.19191,0.145377941176471,0.513570375706246,0.608506813659457,118.72808934337,-0.132879168410862,0.225943286057921,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1384","NBN","OID20442","O60934","Inflammation",0.0824370715249662,0.383832456140351,0.301395384615385,0.512935867470117,0.608815064232946,138.208186429115,-0.235343282832259,0.400217425882192,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1385","ANGPTL2","OID20726","Q9UKU9","Inflammation",-0.0450618260527351,0.549661983471074,0.59472380952381,-0.511715434724644,0.609705507936603,131.949290784076,-0.219254466686817,0.129130814581346,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1386","IL4","OID20426","P05112","Inflammation",-0.140667324710688,-0.355544247787611,-0.214876923076923,-0.510852801821298,0.610161576028015,159.25448373144,-0.684491354364631,0.403156704943256,"Welch Two Sample t-test","two.sided",0.796239219781239,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1387","LAMP3","OID20638","Q9UQV4","Inflammation",0.0544037254901961,0.227481666666667,0.173077941176471,0.506159543672454,0.613749836645066,110.849346739564,-0.158584905801016,0.267392356781408,"Welch Two Sample t-test","two.sided",0.798091660372383,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1388","RAB37","OID20425","Q96AX2","Inflammation",0.111173373819163,1.6283149122807,1.51714153846154,0.500538887376233,0.617805728709583,99.0798521500306,-0.329531432873237,0.551878180511563,"Welch Two Sample t-test","two.sided",0.80053318266234,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1389","BSG","OID20626","P35613","Inflammation",0.0188444093339815,0.227682644628099,0.208838235294118,0.494093265646707,0.621864212118794,173.796884881919,-0.0564315686582646,0.0941203873262276,"Welch Two Sample t-test","two.sided",0.80053318266234,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1390","IL2RB","OID20450","P14784","Inflammation",0.0434107557354926,0.347206140350877,0.303795384615385,0.493828694849969,0.62215350609084,149.171106604748,-0.130292029709852,0.217113541180837,"Welch Two Sample t-test","two.sided",0.80053318266234,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1391","NUB1","OID20510","Q9Y5A7","Inflammation",0.114954413278435,1.50004396551724,1.38508955223881,0.483356193956269,0.629712116104005,121.589947687129,-0.355860759067768,0.585769585624638,"Welch Two Sample t-test","two.sided",0.804966519870688,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1392","SPINK4","OID20509","O60575","Inflammation",-0.0689978951396863,0.72348717948718,0.792485074626866,-0.482522767795185,0.630166550107998,144.150514504703,-0.351633910641649,0.213638120362276,"Welch Two Sample t-test","two.sided",0.804966519870688,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1393","CSF3","OID20491","P09919","Inflammation",0.0381204048582996,0.559215789473684,0.521095384615385,0.476683404107326,0.634297308332647,146.605723677985,-0.119922637336944,0.196163447053543,"Welch Two Sample t-test","two.sided",0.804966519870688,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1394","CD48","OID20692","P09326","Inflammation",-0.0280810835629017,0.292696694214876,0.320777777777778,-0.476940821023824,0.634348616202445,110.21090785855,-0.144759987439966,0.0885978203141629,"Welch Two Sample t-test","two.sided",0.804966519870688,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1395","CKAP4","OID20617","Q07065","Inflammation",-0.0215073529411765,0.49085,0.512357352941176,-0.468182466189406,0.640355263255657,145.380293776877,-0.112299898127389,0.0692851922450364,"Welch Two Sample t-test","two.sided",0.809796346660075,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1396","CCL23","OID20693","P55773","Inflammation",-0.031849691722419,0.305567768595041,0.33741746031746,-0.458693270775837,0.647186083857405,136.103272963708,-0.169162087852624,0.105462704407786,"Welch Two Sample t-test","two.sided",0.813131333098523,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1397","MEGF10","OID20746","Q96KG7","Inflammation",0.0360961904761904,-0.0432133333333333,-0.0793095238095238,0.457791709144842,0.647880797471928,127.581555253733,-0.119923925006603,0.192116305958984,"Welch Two Sample t-test","two.sided",0.813131333098523,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1398","CXCL9","OID20675","Q07325","Inflammation",-0.0596959071231798,0.677123140495868,0.736819047619048,-0.454166951170431,0.650515164345681,122.071277613055,-0.319893878460688,0.200502064214328,"Welch Two Sample t-test","two.sided",0.813131333098523,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1399","COLEC12","OID20738","Q5KU26","Inflammation",0.0250332546241637,0.437538016528926,0.412504761904762,0.450663343922351,0.65296844916139,132.562381070975,-0.0848410214775135,0.134907530725841,"Welch Two Sample t-test","two.sided",0.813131333098523,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1400","ADAM23","OID20651","O75077","Inflammation",0.0262671487603306,0.596442148760331,0.570175,0.449134060287148,0.654040420100986,137.819025908844,-0.0893747812115012,0.141909078732163,"Welch Two Sample t-test","two.sided",0.813131333098523,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1401","SLC39A5","OID20539","Q6ZMH5","Inflammation",-0.0518102547606794,0.427318103448276,0.479128358208955,-0.439639638762296,0.661112299558971,103.776914371988,-0.285511381401549,0.18189087188019,"Welch Two Sample t-test","two.sided",0.819155980598321,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1402","TRIM21","OID20533","P19474","Inflammation",0.0821223753029723,2.24839401709402,2.16627164179104,0.432949890789936,0.665822961874095,120.837227198206,-0.293406336327857,0.457651086933802,"Welch Two Sample t-test","two.sided",0.820712658772318,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1403","NME3","OID20789","Q13232","Inflammation",-0.0226985714285715,0.231196666666667,0.253895238095238,-0.429709250728869,0.66810422326836,132.675792128375,-0.127182945922617,0.0817858030654738,"Welch Two Sample t-test","two.sided",0.820712658772318,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1404","CCL3","OID20610","P10147","Inflammation",-0.0522013649700216,-0.247040170940171,-0.194838805970149,-0.427374086221049,0.669693373415006,156.751914721129,-0.293462688846394,0.189059958906351,"Welch Two Sample t-test","two.sided",0.820712658772318,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1405","CRELD2","OID20751","Q6UXH1","Inflammation",0.0547218811491539,1.08773140495868,1.03300952380952,0.425205546659914,0.671437434819984,121.74970936978,-0.200048219532477,0.309491981830785,"Welch Two Sample t-test","two.sided",0.820712658772318,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1406","CRIM1","OID20701","Q9NZV1","Inflammation",-0.0217917093008002,0.779728925619835,0.801520634920635,-0.422487244859655,0.673519627579457,106.692960169395,-0.12404555100678,0.0804621324051796,"Welch Two Sample t-test","two.sided",0.820712658772318,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1407","IL10RB","OID20696","Q08334","Inflammation",0.0249539682539683,0.3839,0.358946031746032,0.413033196705209,0.680367354137204,112.658531170865,-0.0947456925576411,0.144653629065578,"Welch Two Sample t-test","two.sided",0.826320746938915,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1408","IL20RA","OID20422","Q9UHF4","Inflammation",-0.0441301484480432,0.288117543859649,0.332247692307692,-0.409211615188696,0.683252146432015,100.84963942824,-0.258063288937705,0.169802992041619,"Welch Two Sample t-test","two.sided",0.827094703575597,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1409","IL17RB","OID20585","Q9NRM6","Inflammation",0.037868516392397,0.679634188034188,0.641765671641791,0.39519125743781,0.693368592946009,126.263678611257,-0.151759067636373,0.227496100421167,"Welch Two Sample t-test","two.sided",0.836588990833218,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1410","CD160","OID20647","O95971","Inflammation",0.0294683641225084,0.649119834710744,0.619651470588235,0.385633066086846,0.700404666464434,128.790104494461,-0.12172401259398,0.180660740838997,"Welch Two Sample t-test","two.sided",0.839577680315061,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1411","IL17D","OID20481","Q8TAD2","Inflammation",0.0308124021592442,1.13525701754386,1.10444461538462,0.383598317797866,0.701877820241389,135.405497947319,-0.128040743622194,0.189665547940683,"Welch Two Sample t-test","two.sided",0.839577680315061,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1412","CXCL17","OID20622","Q6UXB2","Inflammation",0.0336524019607842,1.46336416666667,1.42971176470588,0.381717758558225,0.703323025193613,124.197738728617,-0.140839048022356,0.208143851943924,"Welch Two Sample t-test","two.sided",0.839577680315061,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1413","PSIP1","OID20534","O75475","Inflammation",0.0713155887230514,1.47771111111111,1.40639552238806,0.379558302772881,0.704971476134114,115.302340595606,-0.300849943466861,0.443481120912964,"Welch Two Sample t-test","two.sided",0.839577680315061,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1414","NTF3","OID20591","P20783","Inflammation",0.0332731981120041,0.0889299145299145,0.0556567164179104,0.374712902937168,0.708409925033987,148.125101675987,-0.14219836149486,0.208744757718869,"Welch Two Sample t-test","two.sided",0.84095113681454,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1415","MERTK","OID20657","Q12866","Inflammation",-0.0233295089936801,0.989005785123967,1.01233529411765,-0.3579059770455,0.720990982301883,130.710507340845,-0.152280377718753,0.105621359731392,"Welch Two Sample t-test","two.sided",0.850720500837375,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1416","IL16","OID20633","Q14005","Inflammation",0.028280614973262,0.265890909090909,0.237610294117647,0.35740941944559,0.721263033318644,157.750742092231,-0.128003737174506,0.18456496712103,"Welch Two Sample t-test","two.sided",0.850720500837375,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1417","CEP164","OID20441","Q9UPV0","Inflammation",-0.0325068421052631,0.106013157894737,0.13852,-0.349625442435627,0.727039506857452,175.286994415458,-0.216003720568061,0.150990036357535,"Welch Two Sample t-test","two.sided",0.85479405279087,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1418","SH2D1A","OID20514","O60880","Inflammation",0.0533463196836332,1.29012393162393,1.2367776119403,0.343476579664638,0.7319508293213,101.439247951003,-0.254736384042841,0.361429023410108,"Welch Two Sample t-test","two.sided",0.856844617448056,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1419","IFNGR1","OID20678","P15260","Inflammation",0.0176914075823167,0.37608347107438,0.358392063492063,0.341320511120917,0.733440365478635,123.921916723502,-0.0848997568019888,0.120282571966622,"Welch Two Sample t-test","two.sided",0.856844617448056,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1420","TPP1","OID20750","O14773","Inflammation",-0.0361014823560277,0.308782644628099,0.344884126984127,-0.335683816298263,0.737627576678715,135.74387251661,-0.24878401641499,0.176581051702935,"Welch Two Sample t-test","two.sided",0.85900932980306,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1421","CRLF1","OID20699","O75462","Inflammation",-0.0233548734094189,0.242237190082645,0.265592063492063,-0.330339716138212,0.741676543509514,129.636811824416,-0.163229183936546,0.116519437117708,"Welch Two Sample t-test","two.sided",0.860999899089909,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1422","EPCAM","OID20743","P16422","Inflammation",-0.0533074603174603,0.644376666666667,0.697684126984127,-0.325516682052829,0.745301163198585,133.1152454408,-0.377220977983589,0.270606057348668,"Welch Two Sample t-test","two.sided",0.86248688068264,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1423","HCLS1","OID20648","P14317","Inflammation",-0.0724905201750122,0.828285950413223,0.900776470588235,-0.322111080600096,0.747903869847267,125.642796175284,-0.517866576341431,0.372885535991406,"Welch Two Sample t-test","two.sided",0.862785655497788,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1424","ANXA11","OID20583","P50995","Inflammation",-0.0870410511544839,1.66264700854701,1.74968805970149,-0.318961988881565,0.750323721896016,117.072682962515,-0.627478873049945,0.453396770740977,"Welch Two Sample t-test","two.sided",0.862872280180418,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1425","CLEC7A","OID20636","Q9BXN2","Inflammation",0.0196965605250364,0.283642148760331,0.263945588235294,0.312646841203664,0.754985693484686,149.150756136692,-0.104790035683616,0.144183156733689,"Welch Two Sample t-test","two.sided",0.865528770100824,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1426","NELL2","OID20706","Q99435","Inflammation",-0.0160421825396825,0.000864166666666697,0.0169063492063492,-0.3066182598552,0.759666422641749,119.756618624044,-0.119633737869023,0.087549372789658,"Welch Two Sample t-test","two.sided",0.866447955642241,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1427","HGF","OID20656","P14210","Inflammation",-0.0219674161400097,0.427848760330579,0.449816176470588,-0.305369761157639,0.760496439327293,154.175238903777,-0.164077026050456,0.120142193770437,"Welch Two Sample t-test","two.sided",0.866447955642241,"Non-significant","Healthy Control vs Sporadic","BL",NA
"1428","IL24","OID20440","Q13007","Inflammation",0.0531010755616065,0.585096460176991,0.531995384615385,0.289796786647342,0.772376440359849,148.318803640512,-0.30898841448916,0.415190565612373,"Welch Two Sample t-test","two.sided",0.877267068063039,"Non-significant","Healthy Control vs Sporadic","BL",NA
